fpr,tpr
0.4207036079577386,0.9822346891070594
0.4208300550747443,0.9822346891070594
0.4223755198381477,0.9822346891070594
0.4228672586265033,0.9822346891070594
0.4232887490165224,0.9822346891070594
0.4259581881533101,0.9822346891070594
0.42626728110599077,0.9822346891070594
0.42652017534000225,0.9822346891070594
0.42694166573002135,0.9822346891070594
0.42734910644037316,0.9822346891070594
0.42755985163538274,0.9822346891070594
0.43035573788917614,0.9822346891070594
0.430580532763853,0.9822346891070594
0.433081375744633,0.9822346891070594
0.43317972350230416,0.9822346891070594
0.43396650556367317,0.9822346891070594
0.43431774755535574,0.9836372136512389
0.43448634371136335,0.9836372136512389
0.4349218837810498,0.9836372136512389
0.43509047993705746,0.9836372136512389
0.43551197032707656,0.9836372136512389
0.43552602000674384,0.9836372136512389
0.4368888389344723,0.9836372136512389
0.4377458693941778,0.9836372136512389
